STATE,CITY,COUNTY,SCH_BUS,AGE,SEX,DRINKING,DRUGS,VEHICLE_TYPE,TRAVEL_SPEED,WEATHER,CRIME_TYPE,CRIME_COUNT,ACC_COUNT,POPULATION
6,0,67,0,4,1,1,0,3,2,1,PC,4019,913,1448053
6,0,67,0,4,1,1,0,3,3,1,PC,4019,913,1448053
6,0,67,0,4,1,1,1,1,2,10,PC,4019,913,1448053
6,0,67,0,4,2,0,0,1,1,1,PC,4019,913,1448053
6,0,67,0,4,2,0,0,1,2,1,PC,4019,913,1448053
6,0,67,0,4,2,0,0,2,1,1,PC,4019,913,1448053
6,0,67,0,4,2,0,0,2,2,1,PC,4019,913,1448053
6,0,67,0,4,2,0,0,3,2,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,1,1,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,1,2,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,2,1,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,2,2,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,2,3,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,3,1,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,3,2,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,3,3,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,4,2,1,PC,4019,913,1448053
6,0,67,0,5,1,0,0,4,2,10,PC,4019,913,1448053
6,0,67,0,5,1,0,0,4,3,1,PC,4019,913,1448053
6,0,67,0,5,1,1,0,1,2,1,PC,4019,913,1448053
6,0,67,0,5,1,1,0,2,1,1,PC,4019,913,1448053
6,0,67,0,5,1,1,0,2,3,1,PC,4019,913,1448053
6,0,67,0,5,1,1,0,3,2,1,PC,4019,913,1448053
6,0,67,0,5,1,1,0,4,2,1,PC,4019,913,1448053
6,0,67,0,5,2,0,0,1,2,1,PC,4019,913,1448053
6,0,67,0,5,2,0,0,1,2,10,PC,4019,913,1448053
6,0,67,0,5,2,0,0,2,1,10,PC,4019,913,1448053
6,0,67,0,5,2,0,0,2,2,1,PC,4019,913,1448053
6,0,67,0,5,2,0,0,3,2,1,PC,4019,913,1448053
6,0,67,0,5,2,0,0,3,2,10,PC,4019,913,1448053
6,0,67,0,5,2,0,0,4,2,1,PC,4019,913,1448053
6,0,67,0,5,2,1,0,3,1,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,1,1,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,1,2,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,1,2,10,PC,4019,913,1448053
6,0,67,0,6,1,0,0,2,1,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,2,1,10,PC,4019,913,1448053
6,0,67,0,6,1,0,0,2,2,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,3,1,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,3,2,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,3,2,10,PC,4019,913,1448053
6,0,67,0,6,1,0,0,3,3,1,PC,4019,913,1448053
6,0,67,0,6,1,0,0,4,2,1,PC,4019,913,1448053
6,0,67,0,6,1,1,0,1,2,1,PC,4019,913,1448053
6,0,67,0,6,1,1,0,1,3,1,PC,4019,913,1448053
6,0,67,0,6,1,1,1,3,2,1,PC,4019,913,1448053
6,0,67,0,6,2,0,0,1,2,1,PC,4019,913,1448053
6,0,67,0,6,2,0,0,1,3,1,PC,4019,913,1448053
6,0,67,0,6,2,0,0,2,2,1,PC,4019,913,1448053
6,0,67,0,6,2,0,0,3,2,1,PC,4019,913,1448053
6,0,67,0,7,2,0,0,1,2,1,PC,4019,913,1448053
6,0,67,0,7,2,0,0,3,2,1,PC,4019,913,1448053
6,0,67,1,3,2,0,0,1,2,1,PC,4019,913,1448053
6,0,67,1,3,2,0,0,3,2,1,PC,4019,913,1448053
6,0,67,1,3,2,0,0,5,2,1,PC,4019,913,1448053
6,0,67,1,4,2,0,0,1,2,1,PC,4019,913,1448053
6,0,67,1,4,2,0,0,3,2,1,PC,4019,913,1448053
6,0,67,1,4,2,0,0,5,2,1,PC,4019,913,1448053
6,0,67,1,4,2,1,0,1,2,1,PC,4019,913,1448053
6,0,67,1,4,2,1,0,3,2,1,PC,4019,913,1448053
6,0,67,1,4,2,1,0,5,2,1,PC,4019,913,1448053
6,712,67,0,2,1,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,2,1,0,0,2,3,1,PC,4019,913,1448053
6,712,67,0,2,1,0,0,3,2,1,PC,4019,913,1448053
6,712,67,0,2,1,0,1,1,2,1,PC,4019,913,1448053
6,712,67,0,2,1,0,1,2,3,1,PC,4019,913,1448053
6,712,67,0,2,1,0,1,3,2,1,PC,4019,913,1448053
6,712,67,0,3,1,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,3,1,0,0,2,3,1,PC,4019,913,1448053
6,712,67,0,3,1,0,0,3,2,1,PC,4019,913,1448053
6,712,67,0,3,1,0,1,1,2,1,PC,4019,913,1448053
6,712,67,0,3,2,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,3,2,0,0,2,3,1,PC,4019,913,1448053
6,712,67,0,3,2,0,0,3,2,1,PC,4019,913,1448053
6,712,67,0,4,1,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,4,1,0,0,2,3,1,PC,4019,913,1448053
6,712,67,0,4,1,0,0,3,2,1,PC,4019,913,1448053
6,712,67,0,5,1,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,5,1,0,0,2,3,1,PC,4019,913,1448053
6,712,67,0,5,1,0,0,3,2,1,PC,4019,913,1448053
6,712,67,0,6,2,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,7,2,0,0,1,2,1,PC,4019,913,1448053
6,712,67,0,7,2,0,0,2,3,1,PC,4019,913,1448053
6,712,67,0,7,2,0,0,3,2,1,PC,4019,913,1448053
6,1108,67,0,1,2,0,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,1,2,0,0,3,2,1,PC,4019,913,1448053
6,1108,67,0,1,2,0,0,4,3,1,PC,4019,913,1448053
6,1108,67,0,2,1,0,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,2,1,0,0,1,3,1,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,1,3,1,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,1,3,2,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,2,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,3,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,3,3,2,PC,4019,913,1448053
6,1108,67,0,3,1,0,0,4,3,1,PC,4019,913,1448053
6,1108,67,0,3,1,1,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,1,0,1,3,2,PC,4019,913,1448053
6,1108,67,0,3,1,1,0,2,1,1,PC,4019,913,1448053
6,1108,67,0,3,1,1,0,3,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,1,0,3,3,2,PC,4019,913,1448053
6,1108,67,0,3,1,1,1,1,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,1,1,3,2,1,PC,4019,913,1448053
6,1108,67,0,3,1,1,1,4,3,1,PC,4019,913,1448053
6,1108,67,0,4,1,0,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,4,1,0,0,2,1,1,PC,4019,913,1448053
6,1108,67,0,4,1,0,0,3,2,1,PC,4019,913,1448053
6,1108,67,0,6,1,0,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,6,1,0,0,2,2,1,PC,4019,913,1448053
6,1108,67,0,6,1,0,0,3,2,1,PC,4019,913,1448053
6,1108,67,0,6,1,0,0,4,3,1,PC,4019,913,1448053
6,1108,67,0,6,2,0,0,1,2,1,PC,4019,913,1448053
6,1108,67,0,6,2,0,0,2,1,1,PC,4019,913,1448053
6,1108,67,0,6,2,0,0,3,2,1,PC,4019,913,1448053
6,1300,67,0,2,1,0,0,2,1,1,PC,4019,913,1448053
6,1300,67,0,2,1,0,0,2,2,1,PC,4019,913,1448053
6,1300,67,0,3,1,0,0,1,2,1,PC,4019,913,1448053
6,1300,67,0,3,1,0,0,2,1,1,PC,4019,913,1448053
6,1300,67,0,3,1,0,0,2,2,1,PC,4019,913,1448053
6,1300,67,0,3,1,0,0,3,2,1,PC,4019,913,1448053
6,1300,67,0,3,1,0,1,3,2,1,PC,4019,913,1448053
6,1300,67,0,3,1,1,1,1,2,1,PC,4019,913,1448053
6,1300,67,0,3,2,0,0,1,2,1,PC,4019,913,1448053
6,1300,67,0,3,2,0,0,3,2,1,PC,4019,913,1448053
6,1300,67,0,4,1,0,0,1,2,1,PC,4019,913,1448053
6,1300,67,0,4,2,0,0,1,2,1,PC,4019,913,1448053
6,1300,67,0,5,1,0,0,1,2,1,PC,4019,913,1448053
6,1300,67,0,5,1,0,0,2,1,1,PC,4019,913,1448053
6,1300,67,0,5,1,0,0,2,2,1,PC,4019,913,1448053
6,1300,67,0,5,1,0,0,3,2,1,PC,4019,913,1448053
6,1300,67,0,6,1,0,0,3,2,1,PC,4019,913,1448053
6,1300,67,0,6,2,0,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,2,1,0,0,1,2,1,PC,4019,913,1448053
6,2934,67,0,2,1,0,0,1,3,1,PC,4019,913,1448053
6,2934,67,0,2,1,0,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,2,1,0,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,2,1,1,0,1,2,1,PC,4019,913,1448053
6,2934,67,0,2,1,1,0,1,3,1,PC,4019,913,1448053
6,2934,67,0,2,1,1,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,2,1,1,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,3,1,0,0,1,2,1,PC,4019,913,1448053
6,2934,67,0,3,1,0,0,1,3,1,PC,4019,913,1448053
6,2934,67,0,3,1,0,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,3,1,0,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,3,1,1,0,1,2,1,PC,4019,913,1448053
6,2934,67,0,3,1,1,0,1,3,1,PC,4019,913,1448053
6,2934,67,0,3,1,1,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,3,1,1,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,3,2,0,0,1,2,1,PC,4019,913,1448053
6,2934,67,0,3,2,0,0,1,3,1,PC,4019,913,1448053
6,2934,67,0,3,2,0,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,3,2,0,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,3,2,0,1,2,2,1,PC,4019,913,1448053
6,2934,67,0,4,1,0,0,1,2,1,PC,4019,913,1448053
6,2934,67,0,4,1,0,0,1,3,1,PC,4019,913,1448053
6,2934,67,0,4,1,0,0,2,1,1,PC,4019,913,1448053
6,2934,67,0,4,1,0,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,4,1,0,0,3,2,1,PC,4019,913,1448053
6,2934,67,0,4,1,0,0,4,2,1,PC,4019,913,1448053
6,2934,67,0,5,1,0,0,2,2,1,PC,4019,913,1448053
6,2934,67,0,5,2,0,1,2,2,1,PC,4019,913,1448053
6,3150,67,0,2,1,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,2,1,0,0,2,1,1,PC,4019,913,1448053
6,3150,67,0,2,1,0,0,3,1,1,PC,4019,913,1448053
6,3150,67,0,2,1,0,0,3,2,1,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,1,2,2,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,1,2,10,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,3,2,1,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,3,2,10,PC,4019,913,1448053
6,3150,67,0,2,2,0,0,4,2,10,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,1,1,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,1,2,2,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,1,2,10,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,2,2,10,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,3,1,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,3,1,10,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,3,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,3,2,10,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,4,1,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,4,2,2,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,4,2,10,PC,4019,913,1448053
6,3150,67,0,3,1,0,0,5,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,0,1,3,1,10,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,1,2,2,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,1,3,2,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,2,1,1,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,2,2,2,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,3,1,1,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,3,2,1,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,3,1,1,0,4,2,2,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,1,1,1,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,1,2,10,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,2,2,10,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,3,1,1,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,3,2,10,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,4,1,1,PC,4019,913,1448053
6,3150,67,0,3,2,0,0,4,2,10,PC,4019,913,1448053
6,3150,67,0,3,2,1,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,3,2,1,0,1,3,2,PC,4019,913,1448053
6,3150,67,0,3,2,1,0,2,1,1,PC,4019,913,1448053
6,3150,67,0,3,2,1,0,2,2,2,PC,4019,913,1448053
6,3150,67,0,3,2,1,0,4,2,1,PC,4019,913,1448053
6,3150,67,0,3,2,1,0,4,3,1,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,1,2,2,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,2,1,1,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,3,1,1,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,3,2,1,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,4,1,0,0,4,2,2,PC,4019,913,1448053
6,3150,67,0,4,1,1,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,4,1,1,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,4,2,0,0,1,1,1,PC,4019,913,1448053
6,3150,67,0,4,2,0,0,4,2,1,PC,4019,913,1448053
6,3150,67,0,4,2,1,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,4,2,1,0,1,3,1,PC,4019,913,1448053
6,3150,67,0,4,2,1,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,4,2,1,0,3,2,1,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,1,2,2,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,1,3,2,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,2,2,2,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,3,3,2,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,4,2,2,PC,4019,913,1448053
6,3150,67,0,5,1,0,0,5,2,1,PC,4019,913,1448053
6,3150,67,0,5,2,0,0,1,3,2,PC,4019,913,1448053
6,3150,67,0,5,2,0,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,5,2,0,1,1,1,1,PC,4019,913,1448053
6,3150,67,0,5,2,0,1,1,2,1,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,1,1,1,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,1,2,1,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,1,2,2,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,1,2,10,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,1,3,2,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,2,1,1,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,2,2,2,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,3,2,2,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,3,2,10,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,4,2,1,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,4,2,2,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,4,2,10,PC,4019,913,1448053
6,3150,67,0,6,1,0,0,4,3,1,PC,4019,913,1448053
6,3150,67,0,6,2,0,0,2,2,1,PC,4019,913,1448053
6,3150,67,0,6,2,0,0,3,2,1,PC,4019,913,1448053
6,0,69,0,2,1,0,0,1,2,1,PC,762,69,56869
6,0,69,0,2,1,0,0,2,1,1,PC,762,69,56869
6,0,69,0,2,1,0,0,3,2,1,PC,762,69,56869
6,0,69,0,2,1,0,0,4,2,1,PC,762,69,56869
6,0,69,0,2,1,0,0,4,3,1,PC,762,69,56869
6,0,69,0,2,2,1,0,1,2,1,PC,762,69,56869
6,0,69,0,2,2,1,0,2,1,1,PC,762,69,56869
6,0,69,0,2,2,1,0,2,2,1,PC,762,69,56869
6,0,69,0,2,2,1,0,4,2,1,PC,762,69,56869
6,0,69,0,3,1,0,0,1,2,1,PC,762,69,56869
6,0,69,0,3,1,0,0,3,2,1,PC,762,69,56869
6,0,69,0,3,1,0,0,3,3,1,PC,762,69,56869
6,0,69,0,3,1,0,0,4,2,1,PC,762,69,56869
6,0,69,0,3,1,1,0,1,2,1,PC,762,69,56869
6,0,69,0,3,1,1,0,2,1,1,PC,762,69,56869
6,0,69,0,3,1,1,0,3,2,1,PC,762,69,56869
6,0,69,0,3,1,1,0,4,2,1,PC,762,69,56869
6,0,69,0,3,2,0,0,1,2,1,PC,762,69,56869
6,0,69,0,3,2,0,0,2,1,1,PC,762,69,56869
6,0,69,0,3,2,0,0,3,2,1,PC,762,69,56869
6,0,69,0,3,2,0,0,4,2,1,PC,762,69,56869
6,0,69,0,3,2,0,0,4,3,1,PC,762,69,56869
6,0,69,0,4,1,0,0,1,2,1,PC,762,69,56869
6,0,69,0,4,1,0,0,3,2,1,PC,762,69,56869
6,0,69,0,4,2,0,0,1,2,1,PC,762,69,56869
6,0,69,0,4,2,0,0,4,3,1,PC,762,69,56869
6,0,69,0,5,1,0,0,1,2,1,PC,762,69,56869
6,0,69,0,5,2,0,0,1,2,1,PC,762,69,56869
6,0,69,0,5,2,0,0,2,1,1,PC,762,69,56869
6,0,69,0,5,2,0,0,2,2,1,PC,762,69,56869
6,0,69,0,5,2,0,0,4,2,1,PC,762,69,56869
6,0,69,0,6,1,0,0,1,2,1,PC,762,69,56869
6,0,69,0,6,1,0,0,2,1,1,PC,762,69,56869
6,0,69,0,6,1,0,0,3,2,1,PC,762,69,56869
6,0,69,0,6,1,0,0,4,2,1,PC,762,69,56869
6,0,69,0,6,2,0,0,1,1,10,PC,762,69,56869
6,0,69,0,7,1,0,0,1,1,10,PC,762,69,56869
6,1620,69,0,3,1,0,0,1,2,1,PC,762,69,56869
6,1620,69,0,3,1,0,0,1,3,1,PC,762,69,56869
6,1620,69,0,3,1,0,0,2,3,1,PC,762,69,56869
6,0,71,0,1,1,0,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,1,1,0,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,1,1,0,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,1,2,10,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,1,3,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,3,2,10,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,3,3,1,PC,19426,1797,2077453
6,0,71,0,2,1,0,0,4,2,1,PC,19426,1797,2077453
6,0,71,0,2,1,1,0,1,2,10,PC,19426,1797,2077453
6,0,71,0,2,2,0,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,0,1,3,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,0,4,3,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,1,1,1,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,1,1,2,1,PC,19426,1797,2077453
6,0,71,0,2,2,0,1,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,1,1,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,1,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,1,3,6,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,1,3,10,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,2,1,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,2,2,6,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,3,1,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,3,2,6,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,3,2,10,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,3,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,0,4,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,0,1,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,1,2,2,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,1,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,1,3,2,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,1,3,10,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,2,1,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,3,1,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,3,2,2,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,3,2,10,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,3,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,4,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,0,4,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,1,1,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,1,1,2,10,PC,19426,1797,2077453
6,0,71,0,3,1,1,1,1,3,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,1,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,1,1,1,4,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,1,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,2,2,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,2,10,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,3,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,3,2,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,3,6,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,1,3,10,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,2,2,6,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,2,2,10,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,3,1,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,3,2,2,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,3,2,6,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,3,2,10,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,3,3,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,4,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,4,2,10,PC,19426,1797,2077453
6,0,71,0,3,2,0,0,4,3,10,PC,19426,1797,2077453
6,0,71,0,3,2,1,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,0,1,2,2,PC,19426,1797,2077453
6,0,71,0,3,2,1,0,1,3,2,PC,19426,1797,2077453
6,0,71,0,3,2,1,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,0,3,2,2,PC,19426,1797,2077453
6,0,71,0,3,2,1,1,1,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,1,2,1,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,1,3,1,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,1,3,2,1,PC,19426,1797,2077453
6,0,71,0,3,2,1,1,4,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,1,1,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,1,3,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,2,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,2,3,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,3,1,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,3,3,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,0,4,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,1,1,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,1,2,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,1,3,1,1,PC,19426,1797,2077453
6,0,71,0,4,1,0,1,4,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,1,0,1,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,1,0,3,2,1,PC,19426,1797,2077453
6,0,71,0,4,1,1,0,4,2,1,PC,19426,1797,2077453
